Entry	Entry name	Gene names
Q5JTY1	Q5JTY1_HUMAN	CBWD5
Q5RIB0	Q5RIB0_HUMAN	CBWD5
Q5RIB3	Q5RIB3_HUMAN	CBWD5
Q5RIB5	Q5RIB5_HUMAN	CBWD5 CBWD3
Q6NVZ8	Q6NVZ8_HUMAN	CBWD5
Q4V339	CBWD6_HUMAN	CBWD6 CBWD7
A0A087WU66	A0A087WU66_HUMAN	CBWD6
A0A087WX94	A0A087WX94_HUMAN	CBWD6
A0A087X1C0	A0A087X1C0_HUMAN	CBWD6
A0A0B4J2E3	A0A0B4J2E3_HUMAN	CBWD6 CBWD3
A0A0B4J2F1	A0A0B4J2F1_HUMAN	CBWD6
H0Y5V3	H0Y5V3_HUMAN	CBWD6
Q5JTY2	Q5JTY2_HUMAN	CBWD3 CBWD5 CBWD6
P45973	CBX5_HUMAN	CBX5 HP1A
F8VNY3	F8VNY3_HUMAN	CBX5
Q6I9T7	Q6I9T7_HUMAN	CBX5
V9HWG0	V9HWG0_HUMAN	HEL25 CBX5 hCG_2018191
O95503	CBX6_HUMAN	CBX6
B0QXZ6	B0QXZ6_HUMAN	CBX6
Q6UXH8	CCBE1_HUMAN	CCBE1 KIAA1983 UNQ1921/PRO4395
A0A0A0MS88	A0A0A0MS88_HUMAN	CCBE1
A0A3B3IRL6	A0A3B3IRL6_HUMAN	CCBE1
K7EQ81	K7EQ81_HUMAN	CCBE1
Q68D86	C102B_HUMAN	CCDC102B C18orf14
J3KRG3	J3KRG3_HUMAN	CCDC102B
J3KRT2	J3KRT2_HUMAN	CCDC102B
J3QL62	J3QL62_HUMAN	CCDC102B
J3QLG6	J3QLG6_HUMAN	CCDC102B
Q5T0U0	CC122_HUMAN	CCDC122
A0A087WWN1	A0A087WWN1_HUMAN	CCDC122
B7ZMJ0	B7ZMJ0_HUMAN	CCDC122
Q96CT7	CC124_HUMAN	CCDC124
M0R2F5	M0R2F5_HUMAN	CCDC124
Q8IYE1	CCD13_HUMAN	CCDC13
Q96LI1	Q96LI1_HUMAN	CCDC13 hCG_2039472
Q6ZP82	CC141_HUMAN	CCDC141 CAMDI
A0A0A6YYF7	A0A0A6YYF7_HUMAN	CCDC141
B8ZZB3	B8ZZB3_HUMAN	CCDC141 FLJ39502 hCG_22663
C9JR62	C9JR62_HUMAN	CCDC141
Q2VPJ5	Q2VPJ5_HUMAN	CCDC141
A2RUR9	C144A_HUMAN	CCDC144A KIAA0565
A0A087WSY3	A0A087WSY3_HUMAN	CCDC144A
A6NG92	A6NG92_HUMAN	CCDC144A
A6NJB5	A6NJB5_HUMAN	CCDC144A
B7ZM27	B7ZM27_HUMAN	CCDC144A
C9JAY6	C9JAY6_HUMAN	CCDC144A
C9JT67	C9JT67_HUMAN	CCDC144A
Q8IYE0	CC146_HUMAN	CCDC146 KIAA1505
C9JRR4	C9JRR4_HUMAN	CCDC146
Q8N2Z6	Q8N2Z6_HUMAN	CCDC146
Q0P6D6	CCD15_HUMAN	CCDC15
E9PKB1	E9PKB1_HUMAN	CCDC15
Q4G0S7	CC152_HUMAN	CCDC152 Chr5_400
L0R835	L0R835_HUMAN	CCDC152
A6NNP5	CC169_HUMAN	CCDC169 C13orf38
E9PBZ7	E9PBZ7_HUMAN	CCDC169
Q6TFL3	CC171_HUMAN	CCDC171 C9orf93
H0Y5M5	H0Y5M5_HUMAN	CCDC171
H0Y701	H0Y701_HUMAN	CCDC171
P0C221	CC175_HUMAN	CCDC175 C14orf38
A0A0A0MTQ8	A0A0A0MTQ8_HUMAN	CCDC175
Q5BJE1	CC178_HUMAN	CCDC178 C18orf34
A0A0A0MS97	A0A0A0MS97_HUMAN	CCDC178
F8W7A7	F8W7A7_HUMAN	CCDC178
J3KRT5	J3KRT5_HUMAN	CCDC178
J3KSU3	J3KSU3_HUMAN	CCDC178
J3QKU2	J3QKU2_HUMAN	CCDC178
J3QRM8	J3QRM8_HUMAN	CCDC178
Q86UF4	CC190_HUMAN	CCDC190 C1orf110
P0DO97	CC192_HUMAN	CCDC192 LINC01183
A0A1B0GTZ2	CC196_HUMAN	CCDC196 C14orf53 LINC00238 NCRNA00238
A0A1B0GTP3	A0A1B0GTP3_HUMAN	CCDC196
A0A1B0GV15	A0A1B0GV15_HUMAN	CCDC196
A0A1B0GVV6	A0A1B0GVV6_HUMAN	CCDC196
A0A1B0GW51	A0A1B0GW51_HUMAN	CCDC196
A0A1B0GWI1	A0A1B0GWI1_HUMAN	CCDC196
A0A286YEX8	A0A286YEX8_HUMAN	CCDC196
A0A286YFE0	A0A286YFE0_HUMAN	CCDC196
Q8N4L8	CCD24_HUMAN	CCDC24
Q05BG8	Q05BG8_HUMAN	CCDC24 hCG_25205
V9GY72	V9GY72_HUMAN	CCDC24
V9GYB9	V9GYB9_HUMAN	CCDC24
V9GYE2	V9GYE2_HUMAN	CCDC24
V9GYM6	V9GYM6_HUMAN	CCDC24
Q86WR0	CCD25_HUMAN	CCDC25
B7Z2L8	B7Z2L8_HUMAN	CCDC25
E5RI21	E5RI21_HUMAN	CCDC25
G3V121	G3V121_HUMAN	CCDC25 hCG_17286
Q0VGD4	Q0VGD4_HUMAN	CCDC25
Q6PK69	Q6PK69_HUMAN	CCDC25
Q7Z5U5	Q7Z5U5_HUMAN	CCDC25
Q5VVM6	CCD30_HUMAN	CCDC30 PFDN6L
A0A2U3TZI4	A0A2U3TZI4_HUMAN	CCDC30
A0A590UJ28	A0A590UJ28_HUMAN	CCDC30
A0A590UJ34	A0A590UJ34_HUMAN	CCDC30
A0A590UJ69	A0A590UJ69_HUMAN	CCDC30
A0A590UJ77	A0A590UJ77_HUMAN	CCDC30
A0A590UJ83	A0A590UJ83_HUMAN	CCDC30
A0A590UJ92	A0A590UJ92_HUMAN	CCDC30
A0A590UJA8	A0A590UJA8_HUMAN	CCDC30
A0A590UJC1	A0A590UJC1_HUMAN	CCDC30
A0A590UJC6	A0A590UJC6_HUMAN	CCDC30
A0A590UJI4	A0A590UJI4_HUMAN	CCDC30
A0A590UJK6	A0A590UJK6_HUMAN	CCDC30
A0A590UJL6	A0A590UJL6_HUMAN	CCDC30
A0A590UJL9	A0A590UJL9_HUMAN	CCDC30
A0A590UJQ0	A0A590UJQ0_HUMAN	CCDC30
A0A590UJW7	A0A590UJW7_HUMAN	CCDC30
A0A590UK05	A0A590UK05_HUMAN	CCDC30
A0A590UK19	A0A590UK19_HUMAN	CCDC30
A0A590UK35	A0A590UK35_HUMAN	CCDC30
A0A590UKA3	A0A590UKA3_HUMAN	CCDC30
A0A590UKA6	A0A590UKA6_HUMAN	CCDC30
D6RFH8	D6RFH8_HUMAN	CCDC30
F6UBW0	F6UBW0_HUMAN	CCDC30
Q2TAC2	CCD57_HUMAN	CCDC57
A0A494BX66	A0A494BX66_HUMAN	CCDC57
A0A590UJT6	A0A590UJT6_HUMAN	CCDC57
E9PDF5	E9PDF5_HUMAN	CCDC57
H7BYI8	H7BYI8_HUMAN	CCDC57
J3KRQ8	J3KRQ8_HUMAN	CCDC57
J3KSU5	J3KSU5_HUMAN	CCDC57
J3QQX7	J3QQX7_HUMAN	CCDC57
K7N7D6	K7N7D6_HUMAN	CCDC57
Q16204	CCDC6_HUMAN	CCDC6 D10S170 TST1
A0A024QZJ7	A0A024QZJ7_HUMAN	CCDC6 hCG_2024505
Q05CP8	Q05CP8_HUMAN	CCDC6
Q8IWA6	CCD60_HUMAN	CCDC60
F5H2N8	F5H2N8_HUMAN	CCDC60
F5H5H4	F5H5H4_HUMAN	CCDC60
Q9Y6R9	CCD61_HUMAN	CCDC61
M0QY15	M0QY15_HUMAN	CCDC61
M0QYL5	M0QYL5_HUMAN	CCDC61
Q96M83	CCDC7_HUMAN	CCDC7 BIOT2 C10orf68
A0A096LNG8	A0A096LNG8_HUMAN	CCDC7
A0A0A6YYA4	A0A0A6YYA4_HUMAN	CCDC7
A0A1B0GWZ1	A0A1B0GWZ1_HUMAN	CCDC7
A0A1W2PNE7	A0A1W2PNE7_HUMAN	CCDC7
A6YT98	A6YT98_HUMAN	CCDC7
A6YT99	A6YT99_HUMAN	CCDC7
A6YTA0	A6YTA0_HUMAN	CCDC7
Q6ZRK6	CCD73_HUMAN	CCDC73
A6H8Y7	A6H8Y7_HUMAN	CCDC73
H0YDV2	H0YDV2_HUMAN	CCDC73
Q9BR77	CCD77_HUMAN	CCDC77
F5H0W5	F5H0W5_HUMAN	CCDC77
F5H5Q8	F5H5Q8_HUMAN	CCDC77
A6NKD9	CC85C_HUMAN	CCDC85C
G3V2D7	G3V2D7_HUMAN	CCDC85C
G3V4C8	G3V4C8_HUMAN	CCDC85C
G3V5D5	G3V5D5_HUMAN	CCDC85C
H0YJE0	H0YJE0_HUMAN	CCDC85C
H0YJY5	H0YJY5_HUMAN	CCDC85C
Q6ZUT6	CCD9B_HUMAN	CCDC9B C15orf52
H0YK65	H0YK65_HUMAN	CCDC9B
H0YM82	H0YM82_HUMAN	CCDC9B
P22362	CCL1_HUMAN	CCL1 SCYA1
Q9NRJ3	CCL28_HUMAN	CCL28 SCYA28
A0N0Q3	A0N0Q3_HUMAN	CCL28 hCG_36937
D6RC73	D6RC73_HUMAN	CCL28 hCG_36937
O95388	CCN4_HUMAN	CCN4 WISP1
E5RG88	E5RG88_HUMAN	CCN4
Q9NPC3	CIP1_HUMAN	CCNB1IP1 C14orf18 HEI10
A0A384MR52	A0A384MR52_HUMAN	CCNB1IP1 hCG_40484
G3V5E6	G3V5E6_HUMAN	CCNB1IP1
G3V5Q4	G3V5Q4_HUMAN	CCNB1IP1
G3V5S3	G3V5S3_HUMAN	CCNB1IP1
H0YJ70	H0YJ70_HUMAN	CCNB1IP1
H0YJB2	H0YJB2_HUMAN	CCNB1IP1
P30279	CCND2_HUMAN	CCND2
A0A6Q8PGZ3	A0A6Q8PGZ3_HUMAN	CCND2
O95273	CCDB1_HUMAN	CCNDBP1 DIP1 GCIP HHM
H3BQA6	H3BQA6_HUMAN	CCNDBP1
H3BR23	H3BR23_HUMAN	CCNDBP1
H3BUF4	H3BUF4_HUMAN	CCNDBP1
Q8ND76	CCNY_HUMAN	CCNY C10orf9 CBCP1 CFP1
R4GN48	R4GN48_HUMAN	CCNY
R4GNF3	R4GNF3_HUMAN	CCNY
Q9H7U1	CCSE2_HUMAN	CCSER2 FAM190B KIAA1128 NPD012
A0A2R8Y6V5	A0A2R8Y6V5_HUMAN	CCSER2
A0A2R8Y7M2	A0A2R8Y7M2_HUMAN	CCSER2
A0A2R8YGE2	A0A2R8YGE2_HUMAN	CCSER2
A0A2R8YGU6	A0A2R8YGU6_HUMAN	CCSER2
Q6YHK3	CD109_HUMAN	CD109 CPAMD7
F1C639	F1C639_HUMAN	CD109
Q9NR16	C163B_HUMAN	CD163L1 CD163B M160 UNQ6434/PRO23202
D3DUT9	D3DUT9_HUMAN	CD163L1 hCG_25946
F5H7R7	F5H7R7_HUMAN	CD163L1
H0YFE6	H0YFE6_HUMAN	CD163L1
H0YFR4	H0YFR4_HUMAN	CD163L1
H0YGF0	H0YGF0_HUMAN	CD163L1
P06729	CD2_HUMAN	CD2 SRBC
Q53F96	Q53F96_HUMAN	CD2 hCG_39065
Q5JVN7	Q5JVN7_HUMAN	CD2
Q5ZPR3	CD276_HUMAN	CD276 B7H3 PSEC0249 UNQ309/PRO352
A0A0C4DGH0	A0A0C4DGH0_HUMAN	CD276
H0YK40	H0YK40_HUMAN	CD276
H0YK59	H0YK59_HUMAN	CD276
H0YKQ9	H0YKQ9_HUMAN	CD276
H0YL10	H0YL10_HUMAN	CD276
H0YLT3	H0YLT3_HUMAN	CD276
H0YLT8	H0YLT8_HUMAN	CD276
H0YN29	H0YN29_HUMAN	CD276
H0YN85	H0YN85_HUMAN	CD276
H3BM68	H3BM68_HUMAN	CD276
P28906	CD34_HUMAN	CD34
Q3C1E7	Q3C1E7_HUMAN	CD34
Q5JTA5	Q5JTA5_HUMAN	CD34
Q8IUM0	Q8IUM0_HUMAN	CD34
Q9UH97	Q9UH97_HUMAN	CD34
P28907	CD38_HUMAN	CD38
H0Y950	H0Y950_HUMAN	CD38
P09693	CD3G_HUMAN	CD3G T3G
A0A3B3IUD8	A0A3B3IUD8_HUMAN	CD3G
A2N8H4	A2N8H4_HUMAN	CD3G
A2N8H5	A2N8H5_HUMAN	CD3G
A8MUH3	A8MUH3_HUMAN	CD3G
B0YIY5	B0YIY5_HUMAN	CD3G hCG_1646880
J3KNA5	J3KNA5_HUMAN	CD3G
P25942	TNR5_HUMAN	CD40 TNFRSF5
A0A087X1D0	A0A087X1D0_HUMAN	CD40 hCG_40016
A0A0S2Z349	A0A0S2Z349_HUMAN	CD40
A0A0S2Z3C7	A0A0S2Z3C7_HUMAN	CD40
H0YE23	H0YE23_HUMAN	CD40
Q6P2H9	Q6P2H9_HUMAN	CD40
P21854	CD72_HUMAN	CD72
A0A087X0Y7	A0A087X0Y7_HUMAN	CD72
A0A6E1WA84	A0A6E1WA84_HUMAN	CD72
Q0H7P2	Q0H7P2_HUMAN	CD72
Q5T4Q7	Q5T4Q7_HUMAN	CD72
Q5T4Q8	Q5T4Q8_HUMAN	CD72
Q5TLF7	Q5TLF7_HUMAN	CD72
Q5TLF8	Q5TLF8_HUMAN	CD72
Q5TLF9	Q5TLF9_HUMAN	CD72
Q5TLG0	Q5TLG0_HUMAN	CD72
Q5TLG3	Q5TLG3_HUMAN	CD72 hCG_2011491
Q9UNH5	CC14A_HUMAN	CDC14A
A0A0U1RQX7	A0A0U1RQX7_HUMAN	CDC14A
A0A2R8Y3W8	A0A2R8Y3W8_HUMAN	CDC14A
A0A2R8Y5L8	A0A2R8Y5L8_HUMAN	CDC14A
A0A2R8Y6L0	A0A2R8Y6L0_HUMAN	CDC14A
A0A2R8YDJ8	A0A2R8YDJ8_HUMAN	CDC14A
A0A2R8YEK7	A0A2R8YEK7_HUMAN	CDC14A
A0A2R8YGM0	A0A2R8YGM0_HUMAN	CDC14A
C9JSP6	C9JSP6_HUMAN	CDC14A
Q86Y33	CD20B_HUMAN	CDC20B G6VTS76519
P30304	MPIP1_HUMAN	CDC25A
A0A024R2R6	A0A024R2R6_HUMAN	CDC25A hCG_18334
C9JFR5	C9JFR5_HUMAN	CDC25A
C9JH94	C9JH94_HUMAN	CDC25A
D8KXX0	D8KXX0_HUMAN	CDC25A
Q99741	CDC6_HUMAN	CDC6 CDC18L
A0A024R1S2	A0A024R1S2_HUMAN	CDC6 hCG_1643836
J3KTI7	J3KTI7_HUMAN	CDC6
J3QLN7	J3QLN7_HUMAN	CDC6
J3QR52	J3QR52_HUMAN	CDC6
O00311	CDC7_HUMAN	CDC7 CDC7L1
B1AMW7	B1AMW7_HUMAN	CDC7
Q6JSD6	Q6JSD6_HUMAN	CDC7
P12830	CADH1_HUMAN	CDH1 CDHE UVO
Q9UM11	FZR1_HUMAN	FZR1 CDH1 FYR FZR KIAA1242
A0A0E3XJU3	A0A0E3XJU3_HUMAN	CDH1
A0A0U2ZQU7	A0A0U2ZQU7_HUMAN	CDH1
A0A140HMB1	A0A140HMB1_HUMAN	CDH1
A0A3G2JNR5	A0A3G2JNR5_HUMAN	CDH1
A0A6C0N5X1	A0A6C0N5X1_HUMAN	CDH1
A5D8W4	A5D8W4_HUMAN	CDH1
B3GN61	B3GN61_HUMAN	CDH1
D3XNU5	D3XNU5_HUMAN	CDH1
H3BNC6	H3BNC6_HUMAN	CDH1
H3BVI7	H3BVI7_HUMAN	CDH1
J3QKP1	J3QKP1_HUMAN	CDH1
Q9Y6N8	CAD10_HUMAN	CDH10
D6RJG0	D6RJG0_HUMAN	CDH10
L8ECD4	L8ECD4_HUMAN	CDH10
X5D8X5	X5D8X5_HUMAN	CDH10 hCG_36812
X5DNG6	X5DNG6_HUMAN	CDH10
X5DQT8	X5DQT8_HUMAN	CDH10
P55290	CAD13_HUMAN	CDH13 CDHH
F5H7W7	F5H7W7_HUMAN	CDH13
H3BQH4	H3BQH4_HUMAN	CDH13
H3BRL7	H3BRL7_HUMAN	CDH13
H3BTF2	H3BTF2_HUMAN	CDH13
H3BV21	H3BV21_HUMAN	CDH13
Q9HBT6	CAD20_HUMAN	CDH20 CDH7L3
L8EAG9	L8EAG9_HUMAN	CDH20
Q9H251	CAD23_HUMAN	CDH23 KIAA1774 KIAA1812 UNQ1894/PRO4340
A0A024QZL8	A0A024QZL8_HUMAN	CDH23 hCG_2024684
A0A087WWD9	A0A087WWD9_HUMAN	CDH23
A0A087WYR8	A0A087WYR8_HUMAN	CDH23
A0A0A0MS94	A0A0A0MS94_HUMAN	CDH23
A0A2R8Y663	A0A2R8Y663_HUMAN	CDH23
A0A2R8Y6D5	A0A2R8Y6D5_HUMAN	CDH23
A0A2R8YEM1	A0A2R8YEM1_HUMAN	CDH23
A5D6V9	A5D6V9_HUMAN	CDH23
B1AVV0	B1AVV0_HUMAN	CDH23
L8EAB0	L8EAB0_HUMAN	CDH23
Q32P55	Q32P55_HUMAN	CDH23
Q6P152	Q6P152_HUMAN	CDH23
Q8N5B3	Q8N5B3_HUMAN	CDH23
R4GN92	R4GN92_HUMAN	CDH23
P55283	CADH4_HUMAN	CDH4
A0A087WX99	A0A087WX99_HUMAN	CDH4
A0A0G2JRA4	A0A0G2JRA4_HUMAN	CDH4
P55285	CADH6_HUMAN	CDH6
D6RF86	D6RF86_HUMAN	CDH6
L8EAC6	L8EAC6_HUMAN	CDH6
Q96JP9	CDHR1_HUMAN	CDHR1 KIAA1775 PCDH21 PRCAD
A0A096LNP9	A0A096LNP9_HUMAN	CDHR1
A0A096LNV6	A0A096LNV6_HUMAN	CDHR1
A0A096LP91	A0A096LP91_HUMAN	CDHR1
A0A0A6YYA3	A0A0A6YYA3_HUMAN	CDHR1
F1T0L2	F1T0L2_HUMAN	CDHR1 PCDH21 hCG_1811065
Q9BYE9	CDHR2_HUMAN	CDHR2 PCDH24 PCLKC
D6REJ3	D6REJ3_HUMAN	CDHR2
Q6ZTQ4	CDHR3_HUMAN	CDHR3 CDH28
E7EQG5	E7EQG5_HUMAN	CDHR3
E9PEI5	E9PEI5_HUMAN	CDHR3
F8WF00	F8WF00_HUMAN	CDHR3
H7C548	H7C548_HUMAN	CDHR3
H7C555	H7C555_HUMAN	CDHR3
Q14004	CDK13_HUMAN	CDK13 CDC2L CDC2L5 CHED KIAA1791
A0A087X209	A0A087X209_HUMAN	CDK13
A0A2R8Y4Z0	A0A2R8Y4Z0_HUMAN	CDK13
A0A2R8Y644	A0A2R8Y644_HUMAN	CDK13
A0A2R8Y7W5	A0A2R8Y7W5_HUMAN	CDK13
A0A2R8Y7Y0	A0A2R8Y7Y0_HUMAN	CDK13
A0A2R8YCQ1	A0A2R8YCQ1_HUMAN	CDK13
A0A2R8YD28	A0A2R8YD28_HUMAN	CDK13
A0A2R8YEB7	A0A2R8YEB7_HUMAN	CDK13
A0A2R8YF61	A0A2R8YF61_HUMAN	CDK13
A0A2R8YFE7	A0A2R8YFE7_HUMAN	CDK13
Q9BVE2	Q9BVE2_HUMAN	CDK13
O94921	CDK14_HUMAN	CDK14 KIAA0834 PFTK1
C9IYJ9	C9IYJ9_HUMAN	CDK14
C9JWL6	C9JWL6_HUMAN	CDK14
E7EUK8	E7EUK8_HUMAN	CDK14
F8WF96	F8WF96_HUMAN	CDK14
Q00526	CDK3_HUMAN	CDK3 CDKN3
A0A024R8R3	A0A024R8R3_HUMAN	CDK3 hCG_40885
K7EJ83	K7EJ83_HUMAN	CDK3
Q00534	CDK6_HUMAN	CDK6 CDKN6
Q8IVW4	CDKL3_HUMAN	CDKL3 NKIAMRE
B4DX41	B4DX41_HUMAN	CDKL3
E5RFT9	E5RFT9_HUMAN	CDKL3
E5RGK4	E5RGK4_HUMAN	CDKL3
E5RI54	E5RI54_HUMAN	CDKL3
E7ET86	E7ET86_HUMAN	CDKL3
H0YAP8	H0YAP8_HUMAN	CDKL3
H0YB17	H0YB17_HUMAN	CDKL3
O75420	GGYF1_HUMAN	GIGYF1 CDS2 PERQ1 PP3360
O95674	CDS2_HUMAN	CDS2
P47902	CDX1_HUMAN	CDX1
A0A087WTJ6	A0A087WTJ6_HUMAN	CDX1
Q14DX0	Q14DX0_HUMAN	CDX1
Q4VAU3	Q4VAU3_HUMAN	CDX1
Q4VAU5	Q4VAU5_HUMAN	CDX1
P40199	CEAM6_HUMAN	CEACAM6 NCA
M0QYD3	M0QYD3_HUMAN	CEACAM6
Q9UNI1	CELA1_HUMAN	CELA1 ELA1
O95319	CELF2_HUMAN	CELF2 BRUNOL3 CUGBP2 ETR3 NAPOR
A0A0J9YX66	A0A0J9YX66_HUMAN	CELF2
A0A0J9YXJ0	A0A0J9YXJ0_HUMAN	CELF2
A0A0J9YXK1	A0A0J9YXK1_HUMAN	CELF2
A0A1B0GU44	A0A1B0GU44_HUMAN	CELF2
A0A1B0GUN8	A0A1B0GUN8_HUMAN	CELF2
E9PC62	E9PC62_HUMAN	CELF2
Q5VZZ6	Q5VZZ6_HUMAN	CELF2
V9GY47	V9GY47_HUMAN	CELF2
V9GYD9	V9GYD9_HUMAN	CELF2
Q9BZC1	CELF4_HUMAN	CELF4 BRUNOL4
A0A0A0MTT3	A0A0A0MTT3_HUMAN	CELF4
A0A0C4DGR1	A0A0C4DGR1_HUMAN	CELF4
B4DHA8	B4DHA8_HUMAN	CELF4
K7EJ26	K7EJ26_HUMAN	CELF4
K7EJD7	K7EJD7_HUMAN	CELF4
K7EJK3	K7EJK3_HUMAN	CELF4
K7EJW4	K7EJW4_HUMAN	CELF4
K7ENR2	K7ENR2_HUMAN	CELF4
K7EPX2	K7EPX2_HUMAN	CELF4
K7EQ97	K7EQ97_HUMAN	CELF4
K7ERH1	K7ERH1_HUMAN	CELF4
M0QY66	M0QY66_HUMAN	CELF4
M0R137	M0R137_HUMAN	CELF4
Q96J87	CELF6_HUMAN	CELF6 BRUNOL6
F6UBL3	F6UBL3_HUMAN	CELF6
Q9HCU4	CELR2_HUMAN	CELSR2 CDHF10 EGFL2 KIAA0279 MEGF3
Q9UHN6	CEIP2_HUMAN	CEMIP2 KIAA1412 TMEM2
B4E1B9	B4E1B9_HUMAN	CEMIP2
F5GZC1	F5GZC1_HUMAN	CEMIP2
F5H6B2	F5H6B2_HUMAN	CEMIP2
H3BLX9	H3BLX9_HUMAN	CEMIP2
H3BLY0	H3BLY0_HUMAN	CEMIP2
P49454	CENPF_HUMAN	CENPF
A0A087WTY4	A0A087WTY4_HUMAN	CENPF
Q9NSP4	CENPM_HUMAN	CENPM C22orf18 ICEN39 PANE1
B1AHQ6	B1AHQ6_HUMAN	CENPM
B1AHQ7	B1AHQ7_HUMAN	CENPM
B1AHQ8	B1AHQ8_HUMAN	CENPM
Q6IPU0	CENPP_HUMAN	CENPP
A0A087WTF1	A0A087WTF1_HUMAN	CENPP
X6R9C8	X6R9C8_HUMAN	CENPP hCG_1643604
A8MT69	CENPX_HUMAN	CENPX FAAP10 MHF2 STRA13
J3QR01	J3QR01_HUMAN	CENPX
J3QR35	J3QR35_HUMAN	CENPX
J3QRS1	J3QRS1_HUMAN	CENPX
Q8N8E3	CE112_HUMAN	CEP112 CCDC46
F5GYE8	F5GYE8_HUMAN	CEP112
J3KSN4	J3KSN4_HUMAN	CEP112
J3QL98	J3QL98_HUMAN	CEP112
J3QQV3	J3QQV3_HUMAN	CEP112
J3QRD9	J3QRD9_HUMAN	CEP112
J3QSA5	J3QSA5_HUMAN	CEP112
Q9UPN4	CP131_HUMAN	CEP131 AZI1 KIAA1118
I3L2J8	I3L2J8_HUMAN	CEP131
I3L2X7	I3L2X7_HUMAN	CEP131
I3L316	I3L316_HUMAN	CEP131
I3L4M5	I3L4M5_HUMAN	CEP131
Q9Y4F5	C170B_HUMAN	CEP170B FAM68C KIAA0284
J3KQR7	J3KQR7_HUMAN	CEP170B
Q9C0F1	CEP44_HUMAN	CEP44 KIAA1712
D6RBX1	D6RBX1_HUMAN	CEP44
D6RC25	D6RC25_HUMAN	CEP44
D6RGX6	D6RGX6_HUMAN	CEP44
Q53EZ4	CEP55_HUMAN	CEP55 C10orf3 URCC6
H0Y432	H0Y432_HUMAN	CEP55
Q5SZL2	CE85L_HUMAN	CEP85L C6orf204
A2A3P3	A2A3P3_HUMAN	CEP85L
Q49MI3	CERKL_HUMAN	CERKL
A0A804HIX5	A0A804HIX5_HUMAN	CERKL
G0XYD8	G0XYD8_HUMAN	CERKL hCG_1776884
G0XYE7	G0XYE7_HUMAN	CERKL
Q5DVJ3	Q5DVJ3_HUMAN	CERKL
P11597	CETP_HUMAN	CETP
A0A0S2Z3F6	A0A0S2Z3F6_HUMAN	CETP hCG_23902
A0A0S2Z3I8	A0A0S2Z3I8_HUMAN	CETP hCG_23902
F4YZX8	F4YZX8_HUMAN	CETP
H3BRJ9	H3BRJ9_HUMAN	CETP
Q8IWL9	Q8IWL9_HUMAN	CETP
Q9H4L8	Q9H4L8_HUMAN	CETP
Q9Y6A4	CFA20_HUMAN	CFAP20 BUG22 C16orf80 GTL3
H3BPA3	H3BPA3_HUMAN	CFAP20
Q6ZVT6	CF20D_HUMAN	CFAP20DC C3orf67
A0A2U3TZK7	A0A2U3TZK7_HUMAN	CFAP20DC
C9IYJ1	C9IYJ1_HUMAN	CFAP20DC
C9J3M8	C9J3M8_HUMAN	CFAP20DC
F5H9F7	F5H9F7_HUMAN	CFAP20DC
F8WF72	F8WF72_HUMAN	CFAP20DC
H0Y8H3	H0Y8H3_HUMAN	CFAP20DC
H7C4Q4	H7C4Q4_HUMAN	CFAP20DC
H7C4R0	H7C4R0_HUMAN	CFAP20DC
H7C586	H7C586_HUMAN	CFAP20DC
H7C5H9	H7C5H9_HUMAN	CFAP20DC
Q4G0U5	PCDP1_HUMAN	CFAP221 PCDP1
H7BZW0	H7BZW0_HUMAN	CFAP221
H7C1D6	H7C1D6_HUMAN	CFAP221
H7C3Q0	H7C3Q0_HUMAN	CFAP221
M0QWZ6	M0QWZ6_HUMAN	CFAP221
M0QZ41	M0QZ41_HUMAN	CFAP221
M0QZN4	M0QZN4_HUMAN	CFAP221
M0QZV1	M0QZV1_HUMAN	CFAP221
M0R095	M0R095_HUMAN	CFAP221
M0R1M9	M0R1M9_HUMAN	CFAP221
M0R1R6	M0R1R6_HUMAN	CFAP221
X6RIU2	X6RIU2_HUMAN	CFAP221
Q8TBY9	CF251_HUMAN	CFAP251 WDR66
P57076	CF298_HUMAN	CFAP298 C21orf48 C21orf59
C9J818	C9J818_HUMAN	CFAP298
C9JX57	C9JX57_HUMAN	CFAP298
D3DSE6	D3DSE6_HUMAN	CFAP298 C21orf59 hCG_401201
H7C2R6	H7C2R6_HUMAN	CFAP298
H7C3D9	H7C3D9_HUMAN	CFAP298
Q9NX33	Q9NX33_HUMAN	CFAP298
Q8NDM7	CFA43_HUMAN	CFAP43 C10orf79 WDR96
A0A0C4DFU9	A0A0C4DFU9_HUMAN	CFAP43 C10orf79 hCG_23142
H0Y4U9	H0Y4U9_HUMAN	CFAP43
H7BZT8	H7BZT8_HUMAN	CFAP43
Q5TA04	Q5TA04_HUMAN	CFAP43
Q5TA05	Q5TA05_HUMAN	CFAP43
Q96MT7	CFA44_HUMAN	CFAP44 WDR52
A0A1D5RMR1	A0A1D5RMR1_HUMAN	CFAP44
C9K0A4	C9K0A4_HUMAN	CFAP44
F8WEX0	F8WEX0_HUMAN	CFAP44
H0Y883	H0Y883_HUMAN	CFAP44
H0Y896	H0Y896_HUMAN	CFAP44
H7C512	H7C512_HUMAN	CFAP44
H7C591	H7C591_HUMAN	CFAP44
Q8IYW2	CFA46_HUMAN	CFAP46 C10orf123 C10orf124 C10orf92 C10orf93 TTC40
A0A1W2PQB9	A0A1W2PQB9_HUMAN	CFAP46
